,7532725,158589
FGQY,125,5
FGQZ,487,13
FGR,6139,195
FGRR,283,13
FGRS,218,6
FGRT,860,28
FGRU,150,5
FGRV,979,37
FGRW,447,13
FGRX,345,10
FGRY,322,9
FGRZ,452,14
FGS,2157,61
FGSS,79,3
FGST,220,7
FGSU,57,2
FGSV,274,9
FGSW,139,6
FGSX,65,2
FGSY,26,1
FGSZ,183,4
FGT,5914,201
FGTT,98,4
FGTU,165,6
FGTV,747,23
FGTW,384,12
FGTX,235,8
FGTY,171,6
FGTZ,434,11
FGU,3074,88
FGUV,231,9
FGUX,120,4
FGUY,24,1
FGUZ,34,1
FGV,5161,179
FGVW,359,17
FGVX,245,10
FGVY,88,3
FGVZ,356,13
FGW,2827,83
FGWX,82,2
FGWY,41,1
FGWZ,142,6
FGX,1643,47
FGXZ,135,4
FGY,1641,42
FGZ,1843,57
FH,14262,349
FHI,3173,82
FHII,139,5
FHIJ,129,4
FHIK,44,1
FHIL,73,3
FHIM,91,4
FHIN,174,6
FHIO,86,3
FHIP,36,1
FHIQ,147,3
FHIR,120,5
FHIT,54,2
FHIU,124,4
FHIV,180,6
FHIW,62,2
FHIX,36,1
FHIY,5,1
FHIZ,74,2
FHJ,984,31
FHJK,56,3
FHJL,78,3
FHJM,75,2
FHJN,212,6
FHJO,74,1
FHJP,10,1
FHJQ,222,5
FHJR,204,7
FHJS,32,1
FHJT,116,4
FHJV,153,6
FHJW,43,1
FHJX,30,1
FHJY,31,1
FHK,1078,31
FHKL,221,6
FHKM,85,3
FHKN,169,5
FHKO,28,1
FHKQ,43,2
FHKR,67,3
FHKS,65,1
FHKT,118,3
FHKU,17,1
FHKV,87,3
FHKY,21,1
FHKZ,88,2
FHL,1587,54
FHLM,125,3
FHLN,228,8
FHLO,96,3
FHLP,18,1
FHLQ,310,10
FHLR,412,14
FHLS,42,2
FHLT,241,8
FHLU,50,2
FHLV,227,8
FHLW,77,2
FHLX,20,1
FHLZ,75,2
FHM,1043,28
FHMN,248,7
FHMQ,176,4
FHMR,117,3
FHMS,81,2
FHMT,55,2
FHMV,6,1
FHMW,114,2
FHMZ,37,1
FHN,3047,85
FHNN,214,7
FHNO,94,3
FHNP,99,4
FHNQ,336,10
FHNR,400,13
FHNS,48,1
FHNT,242,7
FHNU,42,2
FHNV,593,19
FHNW,229,6
FHNX,96,3
FHNY,131,3
FHNZ,51,3
FHO,1650,39
FHOO,70,2
FHOP,56,2
FHOQ,141,3
FHOS,37,1
FHOT,186,5
FHOU,34,1
FHOV,184,6
FHOW,46,1
FHOX,44,1
FHP,795,22
FHPQ,116,2
FHPR,284,9
FHPT,177,5
FHPU,38,1
FHPV,123,3
FHPW,39,1
FHPY,32,1
FHPZ,61,2
FHQ,1619,49
FHQR,247,8
FHQT,176,6
FHQU,29,2
FHQV,211,10
FHQW,104,3
FHQX,74,2
FHQY,7,1
FHQZ,90,4
FHR,2883,78
FHRR,201,6
FHRS,61,2
FHRT,249,8
FHRU,208,7
FHRV,384,18
FHRW,143,4
FHRX,134,4
FHRY,102,3
FHRZ,428,12
FHS,602,14
FHSV,13,1
FHSW,22,1
FHSZ,72,2
FHT,2342,59
FHTT,182,3
FHTU,213,7
FHTV,309,10
FHTW,256,8
FHTX,91,2
FHTY,34,1
FHTZ,40,3
FHU,1905,51
FHUV,53,3
FHUX,80,4
FHUY,22,1
FHUZ,80,3
FHV,1750,49
FHVW,192,7
FHVX,24,1
FHVY,117,3
FHVZ,211,6
FHW,1320,33
FHWY,52,1
FHWZ,25,1
FHX,820,22
FHXY,32,1
FHXZ,27,1
FHY,585,17
FHZ,776,21
FI,72617,1764
FII,10034,296
FIII,264,10
FIIJ,197,8
FIIK,171,5
FIIL,245,8
FIIM,313,9
FIIN,615,18
FIIO,573,20
FIIP,136,4
FIIQ,720,27
FIIR,559,18
FIIS,28,1
FIIT,485,15
FIIU,307,12
FIIV,392,16
FIIW,375,10
FIIX,101,4
FIIY,74,2
FIIZ,194,7
FIJ,5011,143
FIJK,112,6
FIJM,121,4
FIJN,151,7
FIJO,116,3
FIJP,99,3
FIJQ,309,13
FIJR,242,7
FIJS,57,2
FIJT,48,2
FIJU,159,6
FIJV,237,9
FIJW,209,6
FIJX,139,3
FIJY,9,1
FIJZ,35,2
FIK,4161,115
FIKL,67,1
FIKM,125,3
FIKN,258,7
FIKO,205,5
FIKP,88,1
FIKQ,187,3
FIKR,46,3
FIKT,173,6
FIKU,132,5
FIKV,166,6
FIKW,38,1
FIKX,55,2
FIKY,137,3
FIKZ,229,8
FIL,6624,182
FILM,365,12
FILN,640,23
FILO,154,5
FILP,32,3
FILQ,213,7
FILR,252,11
FILS,100,2
FILT,399,13
FILU,97,4
FILV,360,16
FILW,202,7
FILX,113,3
FILY,86,4
FILZ,168,4
FIM,3721,97
FIMN,107,4
FIMO,211,7
FIMP,70,2
FIMQ,214,8
FIMR,285,6
FIMS,76,2
FIMT,185,7
FIMU,114,3
FIMV,115,3
FIMW,67,2
FIMX,19,1
FIMY,133,3
FIN,9807,286
FINN,433,15
FINO,371,11
FINP,243,9
FINQ,742,25
FINR,814,27
FINS,30,2
FINT,626,20
FINU,419,13
FINV,365,15
FINW,209,7
FINX,108,3
FINY,164,5
FINZ,198,9
FIO,8597,237
FIOO,197,7
FIOP,66,3
FIOQ,275,8
FIOR,369,15
FIOT,239,9
FIOU,88,4
FIOV,295,10
FIOW,137,5
FIOX,35,1
FIOY,213,5
FIOZ,13,1
FIP,3475,91
FIPQ,178,6
FIPR,237,11
FIPS,82,2
FIPT,177,7
FIPU,89,3
FIPV,171,5
FIPY,10,1
FIPZ,36,2
FIQ,10644,315
FIQR,285,11
FIQS,229,5
FIQT,289,13
FIQU,320,13
FIQV,615,21
FIQW,227,7
FIQX,190,7
FIQY,157,7
FIQZ,288,9
FIR,10015,268
FIRR,358,10
FIRS,160,4
FIRT,643,21
FIRU,312,12
FIRV,338,15
FIRW,135,5
FIRX,274,6
FIRY,225,9
FIRZ,164,5
FIS,3772,84
FISS,42,1
FIST,128,4
FISU,91,3
FISV,188,7
FISW,7,1
FISX,46,1
FISY,184,5
FIT,9159,252
FITT,199,8
FITU,202,8
FITV,311,9
FITW,132,5
FITX,102,4
FITY,64,3
FITZ,196,5
FIU,8411,242
FIUV,447,15
FIUW,234,6
FIUX,22,1
FIUY,49,2
FIUZ,244,7
FIV,9472,273
FIVW,226,9
FIVX,75,4
FIVY,113,5
FIVZ,278,9
FIW,4544,126
FIWX,73,2
FIWZ,96,3
FIX,2139,55
FIXY,49,2
FIY,2442,69
FIYZ,33,1
FIZ,3710,103
FJ,27294,741
FJK,1986,58
FJKL,202,7
FJKM,128,5
FJKN,228,9
FJKO,84,2
FJKP,83,2
FJKQ,348,8
FJKR,222,9
FJKS,62,2
FJKT,312,9
FJKU,154,7
FJKV,348,11
FJKW,102,3
FJKX,81,3
FJKY,121,3
FJKZ,145,6
FJL,3247,91
FJLM,156,5
FJLN,462,19
FJLO,81,2
FJLP,72,2
FJLQ,354,14
FJLR,491,19
FJLS,145,4
FJLT,299,12
FJLU,92,2
FJLV,531,19
FJLW,188,6
FJLX,170,5
FJLY,87,3
FJLZ,214,9
FJM,2519,73
FJMN,204,7
FJMO,122,4
FJMP,110,3
FJMQ,307,11
FJMR,236,12
FJMS,59,2
FJMT,302,10
FJMU,194,6
FJMV,199,5
FJMW,182,5
FJMX,20,1
FJMY,56,1
FJMZ,97,2
FJN,5740,175
FJNN,308,11
FJNO,91,4
FJNP,18,3
FJNQ,921,30
FJNR,1010,41
FJNS,129,4
FJNT,994,34
FJNU,92,5
FJNV,577,25
FJNW,337,13
FJNX,308,11
FJNY,319,9
FJNZ,300,11
FJO,3907,110
FJOO,97,3
FJOP,76,3
FJOQ,116,4
FJOR,37,1
FJOS,2,1
FJOT,106,3
FJOU,145,6
FJOV,115,4
FJOY,23,1
FJOZ,219,6
FJP,1788,60
FJPQ,178,6
FJPR,244,9
FJPS,29,2
FJPT,451,12
FJPU,26,1
FJPV,249,9
FJPW,54,2
FJPY,81,3
FJPZ,47,2
FJQ,5354,172
FJQR,668,24
FJQS,196,7
FJQT,468,16
FJQU,117,4
FJQV,627,25
FJQW,236,8
FJQX,157,4
FJQY,271,7
FJQZ,183,5
FJR,5805,180
FJRR,365,16
FJRS,42,1
FJRT,244,12
FJRU,143,5
FJRV,787,30
FJRW,257,9
FJRX,251,9
FJRY,190,5
FJRZ,378,15
FJS,1346,34
FJSS,36,1
FJST,144,4
FJSV,47,1
FJSW,32,1
FJT,4612,150
FJTT,259,7
FJTU,166,5
FJTV,306,12
FJTW,201,7
FJTX,186,7
FJTY,124,4
FJTZ,355,12
FJU,2420,77
FJUV,232,10
FJUW,35,1
FJUX,47,2
FJUY,33,2
FJUZ,229,5
FJV,5000,152
FJVW,330,12
FJVX,152,6
FJVY,264,11
FJVZ,252,9
FJW,1959,57
FJWY,68,2
FJX,1342,33
FJXY,99,3
FJXZ,144,4
FJY,1503,37
FJYZ,20,1
FJZ,1651,53
FK,16788,428
FKL,2048,60
FKLM,51,3
FKLN,241,9
FKLO,121,3
FKLP,52,1
FKLQ,411,15
FKLR,263,8
FKLS,76,2
FKLT,217,8
FKLU,79,3
FKLV,121,5
FKLW,203,7
FKLX,74,3
FKLY,109,4
FKLZ,77,4
FKM,997,31
FKMN,397,17
FKMO,42,1
FKMP,72,4
FKMQ,188,5
FKMR,271,8
FKMS,122,2
FKMT,127,3
FKMU,58,2
FKMV,255,10
FKMW,27,1
FKMX,39,1
FKMY,67,2
FKMZ,111,3
FKN,3740,112
FKNN,466,19
FKNO,199,7
FKNP,576,16
FKNQ,875,30
FKNR,816,26
FKNS,152,4
FKNT,615,22
FKNU,353,10
FKNV,722,32
FKNW,429,15
FKNX,31,2
FKNY,107,5
FKNZ,252,8
FKO,2748,72
FKOO,49,2
FKOP,62,2
FKOQ,115,4
FKOR,219,4
FKOS,31,1
FKOT,115,5
FKOU,177,6
FKOV,205,6
FKOW,75,2
FKOY,28,1
FKOZ,62,2
FKP,1665,47
FKPQ,312,10
FKPR,178,7
FKPS,117,4
FKPT,174,6
FKPV,227,9
FKPW,17,2
FKPX,44,1
FKPY,60,2
FKQ,4164,118
FKQR,326,16
FKQS,94,2
FKQT,329,13
FKQU,268,8
FKQV,344,13
FKQW,127,5
FKQX,115,4
FKQY,133,5
FKQZ,262,9
FKR,4897,142
FKRR,342,12
FKRS,76,2
FKRT,490,17
FKRU,73,2
FKRV,670,20
FKRW,391,14
FKRX,21,1
FKRY,41,2
FKRZ,195,6
FKS,1057,29
FKST,130,5
FKSU,20,1
FKSV,160,5
FKSZ,79,2
FKT,3526,101
FKTT,121,5
FKTU,86,4
FKTV,418,14
FKTW,171,6
FKTX,150,4
FKTY,232,7
FKTZ,132,4
FKU,2090,64
FKUW,43,1
FKUX,61,2
FKUZ,48,1
FKV,3559,110
FKVW,177,6
FKVX,35,2
FKVY,146,4
FKVZ,203,8
FKW,1232,40
FKWX,152,5
FKWY,43,1
FKX,1136,28
FKXY,37,1
FKXZ,55,2
FKY,1012,25
FKZ,1617,44
FL,31083,870
FLM,2565,78
FLMN,609,23
FLMP,38,2
FLMQ,412,13
FLMR,359,12
FLMS,121,4
FLMT,444,14
FLMU,87,3
FLMV,276,11
FLMW,205,6
FLMX,136,5
FLMY,39,1
FLMZ,209,9
FLN,8336,287
FLNN,403,19
FLNO,244,10
FLNP,577,19
FLNQ,902,38
FLNR,916,47
FLNS,181,7
FLNT,732,33
FLNU,140,7
FLNV,933,34
FLNW,631,25
FLNX,189,9
FLNY,190,7
FLNZ,424,15
FLO,3510,98
FLOO,51,3
FLOP,66,2
FLOQ,201,6
FLOR,225,11
FLOS,61,1
FLOT,330,12
FLOU,74,3
FLOV,38,1
FLOW,137,4
FLOX,24,1
FLOZ,111,3
FLP,2635,75
FLPQ,214,8
FLPR,319,14
FLPS,17,1
FLPT,166,5
FLPU,99,3
FLPV,271,10
FLPW,158,6
FLPY,69,1
FLQ,6228,204
FLQR,714,27
FLQS,225,8
FLQT,458,19
FLQU,128,7
FLQV,687,22
FLQW,119,5
FLQX,218,7
FLQY,104,4
FLQZ,334,13
FLR,7490,228
FLRR,376,14
FLRS,207,8
FLRT,1005,39
FLRU,476,12
FLRV,832,34
FLRW,254,12
FLRX,334,11
FLRY,375,9
FLRZ,572,20
FLS,1802,49
FLST,359,10
FLSV,134,4
FLSW,73,3
FLSX,22,1
FLSZ,107,2
FLT,5697,173
FLTT,322,12
FLTU,159,6
FLTV,500,21
FLTW,386,10
FLTX,62,3
FLTY,44,1
FLTZ,450,17
FLU,2602,78
FLUV,97,8
FLUW,97,3
FLUX,71,2
FLUY,143,4
FLUZ,30,2
FLV,5634,201
FLVW,205,7
FLVX,232,7
FLVY,63,3
FLVZ,396,13
FLW,2866,82
FLWX,78,2
FLWY,40,1
FLWZ,162,5
FLX,1269,34
FLXY,53,3
FLXZ,62,2
FLY,1215,37
FLYZ,175,6
FLZ,2229,71
FM,21985,562
FMN,4821,151
FMNN,231,9
FMNO,176,8
FMNP,384,15
FMNQ,785,25
FMNR,825,28
FMNS,109,2
FMNT,603,22
FMNU,109,5
FMNV,592,26
FMNW,252,9
FMNX,120,3
FMNY,211,5
FMNZ,259,6
FMO,2737,68
FMOO,69,2
FMOP,35,1
FMOQ,138,5
FMOR,199,6
FMOS,61,1
FMOT,166,7
FMOU,91,2
FMOV,98,4
FMOW,109,4
FMP,1879,49
FMPQ,143,6
FMPR,457,13
FMPS,63,2
FMPT,140,4
FMPU,102,4
FMPV,164,5
FMPW,51,1
FMPX,144,4
FMPY,66,3
FMPZ,194,4
FMQ,3586,109
FMQR,501,17
FMQS,125,6
FMQT,310,13
FMQU,152,5
FMQV,576,20
FMQW,76,3
FMQX,154,4
FMQY,113,4
FMQZ,80,2
FMR,4307,137
FMRR,113,5
FMRS,281,7
FMRT,545,21
FMRU,81,3
FMRV,503,16
FMRW,197,8
FMRX,77,4
FMRY,38,1
FMRZ,262,10
FMS,1131,30
FMSS,58,1
FMST,167,5
FMSU,47,1
FMSV,260,7
FMSX,39,1
FMSZ,64,2
FMT,3423,103
FMTT,79,3
FMTU,208,7
FMTV,465,15
FMTW,221,6
FMTX,26,1
FMTY,64,3
FMTZ,225,8
FMU,1905,49
FMUV,220,8
FMUW,40,1
FMUX,36,1
FMUZ,218,6
FMV,3377,102
FMVW,215,7
FMVX,147,4
FMVY,33,1
FMVZ,150,5
FMW,1997,51
FMWX,97,3
FMWY,33,1
FMWZ,84,2
FMX,1014,26
FMXZ,26,1
FMY,912,21
FMYZ,55,1
FMZ,1423,40
FN,68600,1920
FNN,5180,197
FNNO,253,10
FNNP,338,13
FNNQ,517,22
FNNR,698,28
FNNS,195,6
FNNT,953,33
FNNU,90,5
FNNV,666,30
FNNW,233,12
FNNX,172,5
FNNY,102,4
FNNZ,389,14
FNO,7238,210
FNOO,436,15
FNOP,128,5
FNOQ,490,16
FNOR,375,15
FNOS,100,3
FNOT,560,18
FNOU,481,17
FNOV,308,10
FNOW,152,3
FNOX,86,4
FNOY,132,4
FNOZ,266,9
FNP,5950,183
FNPQ,616,24
FNPR,692,22
FNPS,226,6
FNPT,470,17
FNPU,105,3
FNPV,642,27
FNPW,265,8
FNPX,380,12
FNPY,196,6
FNPZ,372,12
FNQ,11305,396
FNQR,1264,48
FNQS,629,20
FNQT,1626,60
FNQU,396,15
FNQV,1296,57
FNQW,803,30
FNQX,435,15
FNQY,319,10
FNQZ,946,28
FNR,13979,436
FNRR,817,34
FNRS,363,14
FNRT,1761,66
FNRU,664,22
FNRV,1481,59
FNRW,851,29
FNRX,601,22
FNRY,285,10
FNRZ,619,21
FNS,3869,105
FNST,473,15
FNSV,396,16
FNSW,156,6
FNSX,75,3
FNSY,132,5
FNSZ,134,6
FNT,12548,386
FNTT,575,26
FNTU,467,17
FNTV,1384,55
FNTW,554,19
FNTX,349,11
FNTY,189,9
FNTZ,618,26
FNU,6355,182
FNUV,509,18
FNUW,283,9
FNUX,208,7
FNUY,62,3
FNUZ,163,6
FNV,11250,392
FNVW,682,24
FNVX,584,19
FNVY,321,10
FNVZ,966,33
FNW,4941,157
FNWX,165,6
FNWY,88,5
FNWZ,98,3
FNX,2774,83
FNXY,73,3
FNXZ,344,11
FNY,2648,76
FNYZ,139,6
FNZ,3914,121
FO,46713,1124
FOO,4297,115
FOOO,107,3
FOOQ,144,4
FOOR,169,4
FOOT,120,4
FOOU,435,11
FOOV,118,4
FOOW,81,3
FOOX,8,1
FOOY,213,5
FOOZ,20,2
FOP,2380,66
FOPQ,167,5
FOPR,137,4
FOPT,78,4
FOPU,7,1
FOPV,137,4
FOPW,40,2
FOPX,85,2
FOPZ,44,2
FOQ,6749,198
FOQR,345,11
FOQS,94,2
FOQT,248,7
FOQU,87,3
FOQV,262,10
FOQW,234,7
FOQX,66,4
FOQY,52,2
FOQZ,216,5
FOR,5172,134
FORR,240,8
FORS,145,4
FORT,237,7
FORU,211,7
FORV,141,7
FORW,116,3
FORY,65,2
FORZ,117,4
FOS,1653,39
FOST,83,2
FOSU,22,1
FOSV,102,3
FOSW,50,1
FOSX,74,2
FOT,5862,151
FOTT,178,5
FOTU,186,8
FOTV,260,10
FOTW,54,3
FOTX,115,3
FOTY,140,5
FOTZ,94,2
FOU,4553,125
FOUV,253,9
FOUW,76,3
FOUX,72,4
FOUY,32,2
FOUZ,80,2
FOV,5367,160
FOVW,243,8
FOVX,96,3
FOVY,23,1
FOVZ,205,6
FOW,2861,75
FOWX,13,1
FOWY,82,2
FOX,1210,32
FOXY,60,1
FOXZ,80,2
FOY,1889,45
FOYZ,7,1
FOZ,1476,41
FP,21548,572
FPQ,3366,113
FPQR,525,19
FPQS,90,3
FPQT,222,10
FPQU,125,4
FPQV,422,16
FPQW,228,6
FPQX,209,6
FPQY,89,3
FPQZ,168,6
FPR,4851,141
FPRR,240,7
FPRS,123,3
FPRT,564,22
FPRU,240,7
FPRV,416,16
FPRW,128,4
FPRX,71,3
FPRY,146,4
FPRZ,298,10
FPS,1017,28
FPST,74,2
FPSV,86,4
FPSW,99,2
FPT,3073,100
FPTT,115,5
FPTU,212,7
FPTV,229,12
FPTW,232,6
FPTX,87,4
FPTY,49,2
FPTZ,73,2
FPU,1896,57
FPUV,108,3
FPUW,2,1
FPUX,21,1
FPUY,34,1
FPUZ,55,2
FPV,3200,112
FPVW,218,6
FPVX,96,3
FPVY,120,5
FPVZ,342,10
FPW,1244,37
FPWX,53,1
FPWY,45,2
FPWZ,173,5
FPX,1102,29
FPXZ,68,1
FPY,990,22
FPYZ,69,2
FPZ,1673,43
FQ,63579,1809
FQR,9682,313
FQRR,421,19
FQRS,144,5
FQRT,1060,44
FQRU,316,12
FQRV,1277,52
FQRW,340,13
FQRX,188,8
FQRY,187,8
FQRZ,688,22
FQS,3703,107
FQSS,32,1
FQST,409,12
FQSU,163,4
FQSV,326,11
FQSW,69,2
FQSX,72,3
FQSY,70,1
FQSZ,155,5
FQT,8999,296
FQTT,590,21
FQTU,399,13
FQTV,887,36
FQTW,385,13
FQTX,157,7
FQTY,233,8
FQTZ,555,20
FQU,4731,141
FQUV,415,18
FQUW,142,4
FQUX,135,4
FQUY,82,5
FQUZ,262,7
FQV,9839,325
FQVW,293,11
FQVX,591,17
FQVY,381,14
FQVZ,424,16
FQW,3627,121
FQWX,35,1
FQWY,108,5
FQWZ,205,9
FQX,3305,98
FQXY,41,1
FQXZ,67,3
FQY,1818,53
FQYZ,168,4
FQZ,3750,124
FR,53956,1428
FRR,4357,143
FRRS,372,11
FRRT,417,17
FRRU,210,7
FRRV,525,26
FRRW,257,8
FRRX,181,7
FRRY,128,3
FRRZ,165,8
FRS,3369,90
FRSS,163,3
FRST,261,6
FRSV,234,6
FRSW,43,3
FRSX,234,5
FRSY,34,1
FRSZ,124,4
FRT,9169,275
FRTT,716,22
FRTU,391,12
FRTV,931,37
FRTW,531,18
FRTX,430,13
FRTY,161,5
FRTZ,445,15
FRU,5624,166
FRUV,597,23
FRUW,96,5
FRUX,67,3
FRUY,50,2
FRUZ,337,10
FRV,8623,298
FRVW,226,9
FRVX,460,17
FRVY,182,8
FRVZ,760,24
FRW,3777,114
FRWX,172,5
FRWY,135,4
FRWZ,222,7
FRX,2799,77
FRXY,41,3
FRXZ,215,7
FRY,2397,62
FRYZ,41,2
FRZ,3599,111
FS,16156,394
FSS,812,19
FSST,20,1
FST,3343,82
FSTT,249,7
FSTU,33,1
FSTV,440,15
FSTW,86,2
FSTX,157,3
FSTY,23,2
FSTZ,36,1
FSU,1295,35
FSUV,12,1
FSUW,43,1
FSV,3100,86
FSVW,135,4
FSVX,74,2
FSVY,61,2
FSW,1192,30
FSWX,72,1
FSWY,58,2
FSX,467,12
FSXZ,50,1
FSY,711,15
FSZ,1187,27
FT,50835,1345
FTT,4491,139
FTTU,203,9
FTTV,439,17
FTTW,242,7
FTTX,94,4
FTTY,180,6
FTTZ,277,11
FTU,4901,150
FTUV,173,9
FTUW,54,3
FTUX,75,2
FTUY,183,5
FTUZ,96,4
FTV,7306,250
FTVW,346,15
FTVX,689,22
FTVY,180,5
FTVZ,453,15
FTW,3741,111
FTWX,138,4
FTWY,176,5
FTWZ,183,6
FTX,2373,63
FTXZ,118,3
FTY,2177,63
FTYZ,85,3
FTZ,2174,71
FU,35019,916
FUV,4927,164
FUVW,132,4
FUVX,130,3
FUVY,103,5
FUVZ,201,4
FUW,1913,58
FUWX,13,1
FUWZ,106,4
FUX,1237,35
FUY,1470,38
FUZ,1826,54
FV,48177,1409
FVW,3130,103
FVWX,136,7
FVWZ,236,5
FVX,1713,58
FVXY,5,1
FVXZ,86,4
FVY,1703,48
FVZ,3562,112
FW,19928,520
FWX,1204,31
FWXY,26,1
FWY,1345,36
FWYZ,49,1
FWZ,1433,40
FX,13088,325
FXY,501,11
FXZ,588,18
FY,10638,282
FYZ,778,25
FZ,19383,495
G,412310,9754
GH,21924,565
GHI,3633,100
GHII,100,4
GHIJ,119,4
GHIK,169,3
GHIL,255,8
GHIM,77,3
GHIN,144,6
GHIO,106,2
GHIP,176,4
GHIQ,91,4
GHIR,68,2
GHIS,135,3
GHIT,135,3
GHIU,349,12
GHIV,155,4
GHIW,17,2
GHIX,169,4
GHIY,117,4
GHIZ,128,3
GHJ,1792,52
GHJK,53,2
GHJL,240,7
GHJN,261,9
GHJP,94,4
GHJQ,312,9
GHJR,434,14
GHJT,278,8
GHJV,191,8
GHJW,196,6
GHJX,19,1
GHJY,21,1
GHJZ,95,3
GHK,1047,35
GHKL,85,2
GHKM,163,4
GHKN,95,4
GHKO,153,5
GHKP,74,2
GHKQ,234,8
GHKR,183,6
GHKS,65,2
GHKT,117,4
GHKU,14,1
GHKV,115,5
GHKW,33,1
GHKX,29,1
GHKY,16,1
GHKZ,60,2
GHL,2642,82
GHLM,196,6
GHLN,341,10
GHLO,52,3
GHLP,163,7
GHLQ,185,8
GHLR,336,13
GHLT,430,11
GHLU,92,3
GHLV,185,10
GHLW,129,5
GHLX,23,1
GHLY,176,4
GHLZ,91,3
GHM,1137,34
GHMN,164,6
GHMP,110,5
GHMQ,87,4
GHMR,155,6
GHMS,31,1
GHMU,21,1
GHMV,120,3
GHMW,120,3
GHMY,45,1
GHMZ,45,2
GHN,4610,137
GHNN,225,13
GHNO,20,2
GHNP,182,11
GHNQ,531,18
GHNR,568,16
GHNS,39,1
GHNT,697,22
GHNU,111,4
GHNV,252,12
GHNW,360,11
GHNX,149,4
GHNY,77,2
GHNZ,375,13
GHO,2318,66
GHOO,138,5
GHOP,36,1
GHOQ,17,1
GHOR,182,6
GHOT,74,3
GHOU,83,2
GHOV,139,4
GHOW,51,2
GHP,1256,33
GHPQ,257,6
GHPR,258,8
GHPS,121,5
GHPT,40,1
GHPU,51,2
GHPV,117,6
GHPW,30,1
GHPX,86,3
GHPZ,33,1
GHQ,2650,91
GHQR,397,15
GHQS,162,5
GHQT,111,4
GHQU,148,5
GHQV,79,4
GHQW,132,6
GHQX,44,2
GHQY,101,5
GHQZ,123,4
GHR,4769,143
GHRR,98,5
GHRS,61,2
GHRT,609,17
GHRU,200,7
GHRV,370,14
GHRW,323,11
GHRX,164,6
GHRY,35,2
GHRZ,316,10
GHS,786,22
GHSS,56,1
GHST,91,3
GHSV,51,2
GHT,3591,101
GHTT,137,5
GHTU,147,4
GHTV,331,11
GHTW,265,8
GHTX,90,3
GHTY,263,7
GHTZ,254,6
GHU,2228,67
GHUV,78,4
GHUY,29,1
GHUZ,31,1
GHV,3114,91
GHVW,56,2
GHVX,228,5
GHVY,12,1
GHVZ,231,8
GHW,1398,42
GHWY,36,1
GHWZ,119,3
GHX,1138,30
GHXY,49,2
GHXZ,57,1
GHY,1090,28
GHYZ,56,1
GHZ,1665,46
GI,120712,3186
GII,17383,577
GIII,267,11
GIIJ,381,16
GIIK,203,9
GIIL,640,25
GIIM,151,6
GIIN,616,28
GIIO,444,20
GIIP,145,6
GIIQ,805,38
GIIR,986,34
GIIS,99,4
GIIT,722,35
GIIU,743,31
GIIV,750,30
GIIW,388,20
GIIX,40,3
GIIY,240,12
GIIZ,314,8
GIJ,8435,257
GIJK,141,6
GIJL,373,13
GIJM,105,4
GIJN,460,15
GIJO,451,14
GIJP,45,2
GIJQ,466,19
GIJR,388,17
GIJS,112,3
GIJT,541,20
GIJU,478,16
GIJV,452,16
GIJW,206,9
GIJX,136,4
GIJY,36,1
GIJZ,264,12
GIK,6407,190
GIKL,344,12
GIKM,63,3
GIKN,442,15
GIKO,402,14
GIKP,187,6
GIKQ,420,15
GIKR,275,10
GIKS,17,1
GIKT,188,10
GIKU,93,6
GIKV,331,12
GIKW,67,2
GIKX,120,5
GIKY,33,3
GIKZ,119,4
GIL,11267,361
GILM,375,12
GILN,604,19
GILO,493,21
GILP,154,8
GILQ,932,43
GILR,736,26
GILS,101,3
GILT,512,21
GILU,645,20
GILV,450,15
GILW,128,5
GILX,262,9
GILY,34,1
GILZ,340,10
GIM,5332,151
GIMN,343,13
GIMO,120,3
GIMP,151,4
GIMQ,299,11
GIMR,340,13
GIMS,23,1
GIMT,306,9
GIMU,170,7
GIMV,180,7
GIMW,121,4
GIMX,17,1
GIMY,90,4
GIMZ,48,2
GIN,14310,453
GINN,377,18
GINO,529,18
GINP,230,10
GINQ,842,39
GINR,910,31
GINS,248,7
GINT,913,30
GINU,297,17
GINV,631,29
GINW,516,17
GINX,112,6
GINY,194,6
GINZ,203,7
GIO,16443,475
GIOO,506,15
GIOP,117,4
GIOQ,1054,38
GIOR,645,24
GIOS,81,3
GIOT,370,16
GIOU,915,32
GIOV,300,16
GIOW,119,5
GIOX,257,7
GIOY,312,10
GIOZ,457,15
GIP,5310,140
GIPQ,309,14
GIPR,216,11
GIPS,33,1
GIPT,263,9
GIPU,364,14
GIPV,53,3
GIPW,160,5
GIPX,68,3
GIPY,31,1
GIPZ,183,5
GIQ,21685,714
GIQR,839,40
GIQS,203,6
GIQT,1306,48
GIQU,702,30
GIQV,855,38
GIQW,463,17
GIQX,244,8
GIQY,190,7
GIQZ,507,23
GIR,17121,523
GIRR,393,20
GIRS,124,5
GIRT,696,29
GIRU,710,29
GIRV,993,37
GIRW,288,11
GIRX,158,7
GIRY,369,13
GIRZ,260,11
GIS,4912,132
GIST,564,15
GISU,155,5
GISV,33,1
GISW,146,3
GISX,134,5
GISZ,27,1
GIT,17711,525
GITT,204,11
GITU,336,16
GITV,738,30
GITW,333,11
GITX,151,6
GITY,89,6
GITZ,351,14
GIU,15641,481
GIUV,512,22
GIUW,251,10
GIUX,227,9
GIUY,283,7
GIUZ,184,7
GIV,13373,421
GIVW,166,8
GIVX,148,7
GIVY,102,4
GIVZ,331,11
GIW,7164,195
GIWX,15,2
